customer_id,region,city,age,gender,segment,signup_date,preferred_channel,preferred_category
GM01565,North America,Chicago,20,M,Standard,2022-08-12,In-Store,Sports
GM01566,MENA,Riyadh,28,F,Standard,2023-06-05,Online,Home & Garden
GM01567,North America,Chicago,47,F,Budget,2022-06-20,Mobile App,Beauty
GM01568,Central Asia,Tashkent,21,M,Standard,2023-01-23,In-Store,Home & Garden
GM01569,North America,Chicago,22,M,Budget,2021-02-27,Online,Food & Grocery
GM01570,MENA,Dubai,18,F,Budget,2022-07-07,Online,Sports
GM01571,North America,Los Angeles,44,F,Budget,2021-05-30,Mobile App,Sports
GM01572,Europe,Warsaw,45,F,Standard,2020-06-13,Online,Beauty
GM01573,North America,Chicago,46,M,Standard,2023-12-20,In-Store,Beauty
GM01574,Southeast Asia,Jakarta,35,M,Standard,2022-09-23,In-Store,Fashion
GM01575,Europe,London,29,F,Standard,2022-09-19,Online,Electronics
GM01576,Central Asia,Astana,30,M,Standard,2022-06-11,Online,Home & Garden
GM01577,Central Asia,Bishkek,58,Other,Budget,2022-10-12,In-Store,Fashion
GM01578,North America,Los Angeles,19,F,Standard,2022-12-01,Online,Electronics
GM01579,North America,Toronto,54,M,Standard,2022-01-10,Online,Fashion
GM01580,MENA,Dubai,62,F,Budget,2023-11-27,Online,Food & Grocery
GM01581,Europe,Berlin,33,M,Premium,2022-01-24,Online,Beauty
GM01582,MENA,Istanbul,65,F,Standard,2021-02-19,Online,Beauty
GM01583,North America,New York,41,M,Budget,2023-08-16,Call Center,Sports
GM01584,MENA,Riyadh,52,M,Premium,2022-12-14,In-Store,Home & Garden
GM01585,Southeast Asia,Singapore,39,F,Standard,2020-12-01,Mobile App,Home & Garden
GM01586,Europe,Berlin,53,F,Standard,2022-05-30,Online,Home & Garden
GM01587,North America,Los Angeles,28,M,Budget,2023-12-24,Online,Fashion
GM01588,MENA,Cairo,63,F,Standard,2022-08-29,Mobile App,Fashion
GM01589,MENA,Istanbul,46,M,Standard,2021-11-15,In-Store,Home & Garden
GM01590,North America,New York,52,M,Standard,2023-09-19,Online,Sports
GM01591,North America,Toronto,65,M,Premium,2022-01-10,In-Store,Electronics
GM01592,Southeast Asia,Manila,71,M,Standard,2023-11-30,In-Store,Food & Grocery
GM01593,Europe,Paris,32,M,Standard,2020-01-30,Mobile App,Fashion
GM01594,Central Asia,Tashkent,48,M,Standard,2021-07-28,Online,Home & Garden
GM01595,North America,Chicago,59,M,Standard,2020-08-08,In-Store,Beauty
GM01596,North America,New York,58,M,Standard,2022-04-06,Mobile App,Fashion
GM01597,Europe,Warsaw,60,M,Standard,2021-08-16,Call Center,Electronics
GM01598,Central Asia,Almaty,33,F,Standard,2022-01-23,Mobile App,Fashion
GM01599,Central Asia,Tashkent,27,M,Standard,2023-06-30,Online,Electronics
GM01600,Southeast Asia,Manila,66,F,Premium,2023-09-06,Mobile App,Electronics
GM01601,Europe,Paris,49,F,Budget,2022-11-28,Mobile App,Fashion
GM01602,Europe,Paris,68,F,Budget,2022-10-17,Mobile App,Electronics
GM01603,Europe,Berlin,19,F,Standard,2024-01-28,Mobile App,Fashion
GM01604,Europe,London,41,F,Standard,2023-12-05,Mobile App,Fashion
GM01605,Central Asia,Astana,40,M,Standard,2023-12-06,Online,Sports
GM01606,MENA,Riyadh,19,F,Standard,2021-05-06,Online,Beauty
GM01607,Central Asia,Bishkek,55,F,Standard,2021-03-13,Mobile App,Food & Grocery
GM01608,North America,Chicago,48,F,Premium,2021-04-23,Online,Electronics
GM01609,Europe,Warsaw,68,F,Standard,2022-02-21,Online,Fashion
GM01610,MENA,Dubai,57,M,Premium,2022-08-06,In-Store,Electronics
GM01611,Southeast Asia,Jakarta,43,F,Standard,2022-10-04,Mobile App,Fashion
GM01612,North America,Los Angeles,46,F,Budget,2020-03-12,Online,Food & Grocery
GM01613,MENA,Istanbul,20,M,Standard,2021-08-04,In-Store,Fashion
GM01614,Europe,Berlin,31,M,Premium,2020-08-07,Online,Fashion
GM01615,Europe,Warsaw,42,F,Budget,2022-10-24,Online,Beauty
GM01616,North America,Los Angeles,65,F,Budget,2022-09-29,Online,Electronics
GM01617,Southeast Asia,Manila,18,F,Budget,2020-10-16,Online,Beauty
GM01618,North America,Toronto,70,F,Standard,2021-01-14,Mobile App,Beauty
GM01619,North America,New York,20,M,Premium,2022-03-14,Mobile App,Beauty
GM01620,North America,Toronto,71,M,Budget,2023-10-10,Mobile App,Beauty
GM01621,MENA,Dubai,43,M,Standard,2022-01-12,Online,Sports
GM01622,Central Asia,Bishkek,35,M,Budget,2020-03-20,In-Store,Electronics
GM01623,North America,Toronto,26,M,Standard,2020-03-06,Online,Electronics
GM01624,Southeast Asia,Manila,55,M,Standard,2020-05-15,Online,Fashion
GM01625,Europe,London,40,F,Budget,2021-02-02,In-Store,Electronics
GM01626,North America,Los Angeles,38,F,Standard,2020-12-12,Mobile App,Food & Grocery
GM01627,Europe,Paris,18,M,Premium,2020-02-28,Online,Beauty
GM01628,MENA,Dubai,38,M,Standard,2022-02-16,Online,Home & Garden
GM01629,Central Asia,Tashkent,44,M,Standard,2021-06-02,Mobile App,Electronics
GM01630,MENA,Cairo,59,F,Premium,2021-12-14,In-Store,Home & Garden
GM01631,North America,Toronto,23,M,Standard,2022-09-03,Mobile App,Food & Grocery
GM01632,Europe,Berlin,61,M,Standard,2023-06-14,Call Center,Sports
GM01633,North America,Los Angeles,53,F,Budget,2020-03-19,In-Store,Fashion
GM01634,North America,Toronto,45,F,Standard,2020-04-24,Online,Fashion
GM01635,Southeast Asia,Singapore,62,M,Budget,2022-09-12,Mobile App,Fashion
GM01636,Europe,Berlin,34,M,Premium,2024-01-25,Online,Sports
GM01637,MENA,Riyadh,57,M,Standard,2020-05-05,Online,Beauty
GM01638,Europe,Berlin,69,F,Premium,2021-07-26,Mobile App,Home & Garden
GM01639,Southeast Asia,Manila,20,F,Standard,2022-08-22,In-Store,Electronics
GM01640,Southeast Asia,Singapore,29,M,Budget,2021-05-14,Online,Beauty
GM01641,MENA,Cairo,56,F,Budget,2022-04-08,In-Store,Fashion
GM01642,North America,Los Angeles,29,M,Standard,2023-01-30,Mobile App,Fashion
GM01643,MENA,Istanbul,19,M,Standard,2021-09-17,Online,Beauty
GM01644,North America,Toronto,63,M,Budget,2023-04-12,Online,Home & Garden
GM01645,Central Asia,Astana,39,F,Budget,2021-03-27,Online,Beauty
GM01646,North America,New York,40,M,Budget,2023-01-20,Online,Sports
GM01647,Europe,Paris,47,M,Standard,2021-01-19,Mobile App,Fashion
GM01648,North America,Chicago,22,M,Budget,2023-05-13,Mobile App,Home & Garden
GM01649,North America,Chicago,26,M,Premium,2020-12-28,In-Store,Electronics
GM01650,North America,Chicago,38,F,Standard,2021-05-12,Online,Fashion
GM01651,Central Asia,Bishkek,28,M,Premium,2021-06-20,Online,Beauty
GM01652,Europe,Warsaw,22,M,Standard,2023-06-11,Online,Home & Garden
GM01653,Europe,London,52,F,Budget,2020-01-16,Online,Fashion
GM01654,Europe,Berlin,44,F,Budget,2022-09-07,Online,Electronics
GM01655,Central Asia,Tashkent,66,F,Budget,2023-03-10,In-Store,Electronics
GM01656,Southeast Asia,Singapore,19,F,Standard,2021-09-11,Online,Food & Grocery
GM01657,North America,Chicago,41,M,Standard,2023-12-14,Mobile App,Beauty
GM01658,Europe,Amsterdam,48,F,Standard,2024-01-19,Mobile App,Sports
GM01659,MENA,Cairo,50,F,Standard,2020-10-26,In-Store,Beauty
GM01660,MENA,Riyadh,56,M,Budget,2020-12-04,Online,Home & Garden
GM01661,North America,Toronto,47,F,Standard,2020-10-29,Mobile App,Beauty
GM01662,MENA,Riyadh,63,M,Standard,2021-08-14,Call Center,Home & Garden
GM01663,Southeast Asia,Manila,54,Other,Standard,2020-03-16,Online,Food & Grocery
GM01664,MENA,Dubai,68,F,Budget,2022-07-02,Mobile App,Food & Grocery
GM01665,Southeast Asia,Singapore,45,F,Standard,2022-02-18,Mobile App,Food & Grocery
GM01666,Southeast Asia,Bangkok,48,F,Standard,2022-07-09,In-Store,Sports
GM01667,Europe,Paris,28,F,Budget,2023-09-01,Online,Food & Grocery
GM01668,Southeast Asia,Bangkok,40,M,Standard,2023-01-03,In-Store,Beauty
GM01669,Central Asia,Almaty,19,M,Budget,2020-12-31,In-Store,Electronics
GM01670,North America,Los Angeles,57,M,Standard,2021-10-14,In-Store,Home & Garden
GM01671,MENA,Riyadh,58,M,Standard,2022-10-02,Mobile App,Home & Garden
GM01672,Southeast Asia,Jakarta,44,F,Budget,2021-01-30,Mobile App,Electronics
GM01673,Southeast Asia,Jakarta,52,M,Standard,2023-06-08,Online,Beauty
GM01674,North America,New York,19,M,Standard,2022-03-14,In-Store,Sports
GM01675,North America,Los Angeles,56,F,Standard,2022-11-17,In-Store,Fashion
GM01676,Europe,Berlin,54,F,Standard,2024-02-07,Online,Beauty
GM01677,Central Asia,Tashkent,38,M,Standard,2023-08-11,Online,Food & Grocery
GM01678,MENA,Riyadh,22,M,Premium,2022-04-24,Mobile App,Beauty
GM01679,Europe,Paris,69,M,Budget,2023-12-21,In-Store,Home & Garden
GM01680,North America,New York,62,F,Budget,2022-05-21,Online,Home & Garden
GM01681,Europe,Warsaw,38,M,Premium,2023-01-19,Online,Sports
GM01682,Southeast Asia,Bangkok,46,F,Standard,2020-04-24,In-Store,Food & Grocery
GM01683,North America,Toronto,37,M,Standard,2023-03-28,In-Store,Sports
GM01684,North America,Toronto,55,M,Premium,2023-07-05,Online,Sports
GM01685,Europe,Warsaw,37,F,Standard,2021-01-07,In-Store,Electronics
GM01686,Southeast Asia,Jakarta,67,M,Standard,2022-04-29,Online,Fashion
GM01687,Southeast Asia,Singapore,42,M,Standard,2020-03-30,Online,Fashion
GM01688,MENA,Dubai,19,M,Standard,2022-01-26,In-Store,Food & Grocery
GM01689,North America,New York,49,F,Standard,2023-08-14,Online,Sports
GM01690,North America,New York,43,F,Budget,2020-01-31,Mobile App,Home & Garden
GM01691,Europe,Warsaw,23,M,Budget,2020-12-23,Online,Fashion
GM01692,MENA,Cairo,58,M,Standard,2021-04-14,In-Store,Beauty
GM01693,MENA,Riyadh,20,M,Budget,2023-02-25,Online,Electronics
GM01694,Europe,Warsaw,50,F,Standard,2020-09-26,Online,Home & Garden
GM01695,Europe,Amsterdam,18,F,Budget,2023-12-07,Mobile App,Electronics
GM01696,Central Asia,Astana,68,F,Standard,2020-07-27,In-Store,Beauty
GM01697,Central Asia,Bishkek,22,F,Budget,2021-11-20,Mobile App,Fashion
GM01698,Europe,Warsaw,30,M,Standard,2023-08-22,In-Store,Electronics
GM01699,Southeast Asia,Jakarta,36,M,Standard,2023-04-29,In-Store,Food & Grocery
GM01700,MENA,Cairo,29,M,Standard,2023-10-12,Mobile App,Electronics
GM01701,Southeast Asia,Manila,65,M,Standard,2021-04-01,In-Store,Electronics
GM01702,MENA,Riyadh,42,M,Standard,2021-03-24,In-Store,Beauty
GM01703,Europe,Amsterdam,68,F,Standard,2020-03-08,Mobile App,Home & Garden
GM01704,MENA,Cairo,52,F,Budget,2022-05-23,Mobile App,Home & Garden
GM01705,MENA,Istanbul,29,F,Standard,2021-04-11,Online,Beauty
GM01706,Central Asia,Astana,47,M,Standard,2023-10-15,In-Store,Electronics
GM01707,North America,New York,22,F,Standard,2023-11-11,Online,Electronics
GM01708,Europe,Berlin,51,F,Budget,2020-05-07,Online,Sports
GM01709,North America,Chicago,39,F,Budget,2022-01-02,In-Store,Food & Grocery
GM01710,North America,Chicago,56,M,Budget,2023-06-21,Mobile App,Fashion
GM01711,Europe,Amsterdam,30,M,Standard,2022-11-08,In-Store,Fashion
GM01712,Central Asia,Bishkek,64,M,Standard,2023-11-20,Mobile App,Home & Garden
GM01713,North America,Toronto,71,M,Premium,2023-06-06,Online,Beauty
GM01714,MENA,Cairo,20,F,Standard,2021-01-02,In-Store,Electronics
GM01715,Central Asia,Almaty,70,M,Premium,2020-02-27,Mobile App,Food & Grocery
GM01716,Southeast Asia,Jakarta,37,M,Standard,2023-07-28,Online,Fashion
GM01717,Central Asia,Tashkent,48,F,Standard,2021-07-10,Online,Beauty
GM01718,North America,Los Angeles,22,F,Standard,2023-01-30,In-Store,Beauty
GM01719,Southeast Asia,Manila,41,M,Standard,2020-02-17,Mobile App,Electronics
GM01720,Europe,Berlin,57,F,Budget,2021-07-15,In-Store,Food & Grocery
GM01721,Europe,Paris,71,M,Premium,2021-08-15,In-Store,Beauty
GM01722,Europe,Warsaw,50,M,Budget,2022-03-22,In-Store,Fashion
GM01723,Europe,Warsaw,25,M,Premium,2020-02-28,Online,Sports
GM01724,Central Asia,Astana,41,F,Premium,2020-06-09,Mobile App,Fashion
GM01725,North America,Los Angeles,67,F,Premium,2020-04-12,Online,Food & Grocery
GM01726,Central Asia,Almaty,37,M,Budget,2022-04-25,Online,Sports
GM01727,MENA,Istanbul,33,F,Standard,2021-02-15,In-Store,Beauty
GM01728,Southeast Asia,Singapore,67,M,Budget,2022-02-24,Mobile App,Fashion
GM01729,North America,Los Angeles,69,F,Standard,2020-07-01,Mobile App,Electronics
GM01730,North America,Chicago,29,M,Premium,2021-02-20,Mobile App,Food & Grocery
GM01731,Europe,Berlin,30,M,Standard,2023-02-13,Online,Beauty
GM01732,North America,Toronto,62,F,Premium,2021-02-02,Online,Electronics
GM01733,MENA,Dubai,59,F,Budget,2022-08-14,Online,Sports
GM01734,MENA,Dubai,56,M,Premium,2022-02-17,Mobile App,Home & Garden
GM01735,Europe,Paris,42,M,Standard,2021-10-16,Mobile App,Home & Garden
GM01736,Southeast Asia,Manila,63,M,Budget,2021-03-12,Call Center,Sports
GM01737,MENA,Istanbul,49,M,Budget,2020-11-13,Online,Home & Garden
GM01738,Europe,Berlin,41,F,Standard,2021-08-28,In-Store,Food & Grocery
GM01739,Europe,Berlin,65,F,Budget,2023-06-27,In-Store,Beauty
GM01740,MENA,Cairo,64,M,Premium,2022-06-29,Mobile App,Beauty
GM01741,North America,Los Angeles,61,M,Budget,2024-01-10,In-Store,Food & Grocery
GM01742,North America,Toronto,26,F,Standard,2021-05-11,Mobile App,Fashion
GM01743,North America,Toronto,57,M,Premium,2023-09-28,Online,Beauty
GM01744,Central Asia,Bishkek,67,F,Standard,2021-03-02,Online,Home & Garden
GM01745,MENA,Istanbul,40,M,Premium,2022-03-28,Online,Food & Grocery
GM01746,MENA,Istanbul,67,F,Standard,2022-10-19,Online,Electronics
GM01747,Central Asia,Tashkent,30,F,Standard,2020-08-27,Online,Fashion
GM01748,Europe,Amsterdam,49,F,Standard,2022-12-18,Online,Electronics
GM01749,North America,New York,67,F,Budget,2022-03-07,Online,Home & Garden
GM01750,Europe,London,32,M,Premium,2020-07-21,In-Store,Electronics
GM01751,MENA,Istanbul,53,F,Standard,2024-01-29,Mobile App,Home & Garden
GM01752,Europe,Warsaw,66,F,Standard,2023-08-12,Mobile App,Beauty
GM01753,Central Asia,Bishkek,22,M,Budget,2020-10-13,Online,Fashion
GM01754,Europe,Berlin,39,M,Standard,2020-03-13,Online,Sports
GM01755,Southeast Asia,Bangkok,33,M,Standard,2021-12-26,Online,Home & Garden
GM01756,North America,Los Angeles,58,M,Standard,2020-12-02,Call Center,Food & Grocery
GM01757,Southeast Asia,Singapore,27,M,Standard,2023-09-03,In-Store,Food & Grocery
GM01758,MENA,Dubai,41,F,Premium,2020-07-21,Online,Beauty
GM01759,Central Asia,Tashkent,35,M,Standard,2020-08-18,Mobile App,Food & Grocery
GM01760,MENA,Istanbul,66,F,Premium,2022-06-22,Online,Electronics
GM01761,MENA,Istanbul,35,M,Standard,2022-12-16,Mobile App,Beauty
GM01762,North America,Los Angeles,24,M,Standard,2021-10-05,Online,Food & Grocery
GM01763,Central Asia,Astana,21,F,Standard,2023-12-14,Online,Electronics
GM01764,MENA,Dubai,43,F,Premium,2022-07-03,In-Store,Electronics
GM01765,Europe,Amsterdam,22,M,Budget,2020-10-06,Mobile App,Electronics
GM01766,Europe,Berlin,33,M,Budget,2022-03-19,Mobile App,Food & Grocery
GM01767,North America,Los Angeles,52,M,Premium,2023-08-21,In-Store,Electronics
GM01768,MENA,Cairo,43,F,Standard,2021-04-10,Online,Fashion
GM01769,MENA,Istanbul,35,F,Standard,2022-01-06,In-Store,Food & Grocery
GM01770,MENA,Cairo,46,M,Premium,2023-04-12,Call Center,Electronics
GM01771,MENA,Dubai,40,F,Standard,2022-03-14,In-Store,Fashion
GM01772,North America,Chicago,70,F,Standard,2020-09-22,Mobile App,Sports
GM01773,Southeast Asia,Singapore,31,M,Budget,2020-09-03,In-Store,Fashion
GM01774,Southeast Asia,Bangkok,32,F,Budget,2020-03-18,In-Store,Food & Grocery
GM01775,North America,Los Angeles,66,F,Standard,2022-05-03,In-Store,Food & Grocery
GM01776,Europe,Warsaw,50,M,Standard,2020-09-09,Mobile App,Electronics
GM01777,North America,Los Angeles,42,M,Budget,2021-04-19,Mobile App,Food & Grocery
GM01778,MENA,Dubai,38,M,Budget,2020-06-24,In-Store,Sports
GM01779,Europe,Amsterdam,34,M,Budget,2023-12-15,In-Store,Beauty
GM01780,North America,Chicago,40,F,Premium,2022-08-28,Online,Fashion
GM01781,Central Asia,Tashkent,60,M,Premium,2024-01-24,Online,Beauty
GM01782,Southeast Asia,Singapore,34,F,Standard,2020-09-10,Mobile App,Sports
GM01783,MENA,Riyadh,31,F,Standard,2022-06-21,Online,Fashion
GM01784,North America,New York,46,F,Premium,2020-04-16,Mobile App,Electronics
GM01785,North America,Chicago,37,F,Premium,2023-04-09,Mobile App,Fashion
GM01786,Southeast Asia,Jakarta,47,M,Budget,2020-02-27,Mobile App,Electronics
GM01787,North America,Los Angeles,36,M,Budget,2023-09-22,Mobile App,Home & Garden
GM01788,North America,Los Angeles,70,F,Standard,2023-09-27,In-Store,Fashion
GM01789,Central Asia,Almaty,56,M,Budget,2022-07-30,Mobile App,Fashion
GM01790,MENA,Riyadh,30,M,Standard,2023-08-06,Online,Beauty
GM01791,Europe,Warsaw,35,F,Budget,2020-03-24,In-Store,Beauty
GM01792,North America,Chicago,40,F,Standard,2023-02-14,Mobile App,Sports
GM01793,MENA,Dubai,63,M,Premium,2021-12-12,Online,Electronics
GM01794,North America,New York,50,F,Standard,2023-05-27,Mobile App,Food & Grocery
GM01795,Central Asia,Astana,56,F,Standard,2022-06-19,Mobile App,Beauty
GM01796,Central Asia,Almaty,57,M,Standard,2023-01-30,Mobile App,Sports
GM01797,North America,Los Angeles,35,M,Premium,2021-10-18,Online,Electronics
GM01798,Central Asia,Bishkek,26,F,Budget,2021-03-31,In-Store,Electronics
GM01799,Central Asia,Bishkek,50,M,Standard,2021-10-20,Online,Electronics
GM01800,Central Asia,Almaty,49,M,Premium,2022-02-11,Mobile App,Home & Garden
GM01801,Southeast Asia,Bangkok,71,F,Standard,2022-03-01,In-Store,Electronics
GM01802,North America,Los Angeles,34,F,Standard,2022-04-30,In-Store,Sports
GM01803,Europe,Warsaw,36,M,Standard,2021-06-09,In-Store,Electronics
GM01804,Europe,Paris,44,M,Budget,2020-09-22,Online,Food & Grocery
GM01805,Europe,Berlin,23,M,Standard,2023-08-03,Online,Food & Grocery
GM01806,North America,Chicago,52,Other,Standard,2020-05-20,Online,Electronics
GM01807,North America,Los Angeles,54,M,Standard,2022-06-13,In-Store,Sports
GM01808,Europe,Warsaw,51,F,Premium,2021-02-09,Mobile App,Fashion
GM01809,Europe,Paris,37,F,Standard,2020-10-19,Online,Electronics
GM01810,Central Asia,Bishkek,42,M,Budget,2022-11-20,Online,Sports
GM01811,North America,Los Angeles,21,Other,Premium,2023-04-09,In-Store,Beauty
GM01812,North America,Chicago,27,F,Standard,2020-12-20,Mobile App,Sports
GM01813,Europe,London,27,F,Budget,2020-07-23,Online,Home & Garden
GM01814,Central Asia,Tashkent,41,M,Standard,2022-09-20,Online,Beauty
GM01815,Central Asia,Tashkent,38,F,Standard,2020-10-17,Online,Food & Grocery
GM01816,Southeast Asia,Singapore,28,F,Budget,2020-04-20,Online,Food & Grocery
GM01817,Europe,Amsterdam,44,Other,Premium,2022-12-27,Online,Fashion
GM01818,North America,Los Angeles,33,M,Premium,2021-01-07,Online,Fashion
GM01819,North America,New York,43,F,Budget,2020-07-14,Mobile App,Sports
GM01820,MENA,Istanbul,47,M,Budget,2020-05-05,In-Store,Sports
GM01821,Europe,Paris,66,M,Standard,2020-09-18,Online,Electronics
GM01822,Europe,Warsaw,33,M,Standard,2022-06-05,In-Store,Electronics
GM01823,North America,Toronto,24,F,Budget,2022-07-12,In-Store,Food & Grocery
GM01824,North America,New York,33,M,Standard,2020-06-03,Mobile App,Home & Garden
GM01825,North America,Chicago,52,F,Standard,2020-04-17,Online,Electronics
GM01826,MENA,Riyadh,33,Other,Premium,2023-12-17,Mobile App,Food & Grocery
GM01827,Central Asia,Bishkek,57,M,Standard,2020-02-04,Mobile App,Sports
GM01828,Southeast Asia,Bangkok,29,F,Budget,2022-12-03,Online,Sports
GM01829,North America,Toronto,52,M,Budget,2021-10-16,Mobile App,Electronics
GM01830,Europe,London,66,M,Budget,2021-12-23,In-Store,Home & Garden
GM01831,Southeast Asia,Singapore,38,F,Budget,2022-09-24,In-Store,Food & Grocery
GM01832,North America,Toronto,67,F,Standard,2021-02-19,Online,Sports
GM01833,North America,New York,60,F,Standard,2022-09-26,Online,Food & Grocery
GM01834,North America,Chicago,53,F,Budget,2020-10-11,In-Store,Home & Garden
GM01835,North America,Los Angeles,65,M,Standard,2024-01-10,Online,Sports
GM01836,North America,Chicago,34,M,Standard,2021-06-01,In-Store,Food & Grocery
GM01837,Europe,Berlin,49,F,Premium,2020-01-27,Online,Home & Garden
GM01838,Europe,Amsterdam,58,M,Budget,2020-08-14,In-Store,Home & Garden
GM01839,Southeast Asia,Bangkok,23,M,Standard,2023-12-19,In-Store,Home & Garden
GM01840,Europe,Amsterdam,41,F,Standard,2023-10-23,Online,Electronics
GM01841,MENA,Istanbul,44,M,Standard,2023-08-26,In-Store,Fashion
GM01842,MENA,Dubai,37,M,Standard,2022-04-27,In-Store,Food & Grocery
GM01843,MENA,Riyadh,42,F,Standard,2023-02-02,Online,Home & Garden
GM01844,North America,Toronto,19,F,Budget,2020-01-18,Online,Food & Grocery
GM01845,Southeast Asia,Jakarta,26,F,Standard,2023-05-13,Online,Home & Garden
GM01846,Europe,Amsterdam,45,F,Premium,2020-02-12,Online,Food & Grocery
GM01847,Europe,Warsaw,70,M,Standard,2020-03-29,Mobile App,Sports
GM01848,Europe,Amsterdam,55,F,Standard,2021-08-08,In-Store,Food & Grocery
GM01849,Southeast Asia,Jakarta,20,F,Budget,2020-06-05,Online,Fashion
GM01850,North America,Toronto,37,M,Budget,2023-07-13,Online,Sports
GM01851,Europe,Amsterdam,23,M,Budget,2020-05-13,Online,Sports
GM01852,North America,Los Angeles,56,F,Premium,2021-04-08,In-Store,Home & Garden
GM01853,Southeast Asia,Jakarta,50,F,Premium,2023-03-01,Online,Beauty
GM01854,North America,Los Angeles,18,F,Standard,2022-01-10,In-Store,Fashion
