review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0000732,GM02847,TXN0033278,North America,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2023-05-08
REV0000733,GM02601,TXN0030492,North America,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-02-08
REV0000734,GM01094,TXN0012950,MENA,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2023-10-19
REV0000735,GM02117,TXN0024673,MENA,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2024-02-06
REV0000736,GM02126,TXN0024800,North America,Fashion,4,The product quality is outstanding and durable.,Positive,2023-09-27
REV0000737,GM03563,TXN0041594,Central Asia,Food & Grocery,2,Very disappointed. The product broke after one week.,Negative,2023-06-30
REV0000738,GM00294,TXN0003639,Europe,Home & Garden,4,Super happy with my purchase. Fits perfectly.,Positive,2024-01-30
REV0000739,GM02673,TXN0031273,North America,Beauty,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-08-14
REV0000740,GM03544,TXN0041408,Europe,Sports,5,The product quality is outstanding and durable.,Positive,2023-12-08
REV0000741,GM02687,TXN0031452,Europe,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-27
REV0000742,GM01554,TXN0018239,Southeast Asia,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-03-28
REV0000743,GM02385,TXN0028020,Europe,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2023-06-23
REV0000744,GM01338,TXN0015728,North America,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2023-01-23
REV0000745,GM02287,TXN0026883,Southeast Asia,Home & Garden,3,"Not bad, not great. Expected better for the price.",Neutral,2022-10-26
REV0000746,GM00275,TXN0003389,MENA,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-05-25
REV0000747,GM02815,TXN0032944,North America,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2024-04-16
REV0000748,GM03682,TXN0043054,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-25
REV0000749,GM04167,TXN0048483,Europe,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-31
REV0000750,GM03104,TXN0036388,MENA,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-04-08
REV0000751,GM00876,TXN0010408,Europe,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2022-06-04
REV0000752,GM02225,TXN0026103,Central Asia,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-07-18
REV0000753,GM00435,TXN0005247,Central Asia,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2022-09-26
REV0000754,GM00932,TXN0011083,North America,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2023-06-01
REV0000755,GM02772,TXN0032345,Europe,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2022-02-11
REV0000756,GM03740,TXN0043768,North America,Food & Grocery,5,The product quality is outstanding and durable.,Positive,2024-04-20
REV0000757,GM02045,TXN0023756,Southeast Asia,Electronics,2,Not as described. Poor quality material. Returning it.,Negative,2022-05-02
REV0000758,GM03780,TXN0044123,Southeast Asia,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-06-29
REV0000759,GM03366,TXN0039356,North America,Sports,4,The product quality is outstanding and durable.,Positive,2022-12-30
REV0000760,GM00421,TXN0005115,North America,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2023-04-23
REV0000761,GM00174,TXN0002073,Europe,Beauty,3,Decent product. Does what it says. Nothing special.,Neutral,2023-01-18
REV0000762,GM01742,TXN0020208,North America,Sports,2,Would not recommend. Waste of money.,Negative,2022-08-25
REV0000763,GM03914,TXN0045612,Southeast Asia,Electronics,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-04-24
REV0000764,GM00161,TXN0001867,Europe,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2022-02-13
REV0000765,GM01812,TXN0021064,North America,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2023-04-17
REV0000766,GM00809,TXN0009671,MENA,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-08
REV0000767,GM04686,TXN0054475,MENA,Food & Grocery,4,Super happy with my purchase. Fits perfectly.,Positive,2022-11-03
REV0000768,GM00036,TXN0000477,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-01-29
REV0000769,GM01004,TXN0011918,North America,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2023-05-22
REV0000770,GM02007,TXN0023375,MENA,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2023-02-15
REV0000771,GM02947,TXN0034564,MENA,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-07-08
REV0000772,GM02207,TXN0025888,Europe,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2023-10-05
REV0000773,GM00851,TXN0010076,Central Asia,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-03-05
REV0000774,GM02001,TXN0023321,Europe,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-24
REV0000775,GM03813,TXN0044435,Europe,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-07-20
REV0000776,GM01116,TXN0013169,North America,Sports,5,The product quality is outstanding and durable.,Positive,2023-07-05
REV0000777,GM03543,TXN0041397,Europe,Food & Grocery,2,Would not recommend. Waste of money.,Negative,2023-10-14
REV0000778,GM02026,TXN0023592,Europe,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2022-05-05
REV0000779,GM01891,TXN0021894,Central Asia,Food & Grocery,3,Decent product. Does what it says. Nothing special.,Neutral,2024-04-24
REV0000780,GM02732,TXN0031893,MENA,Food & Grocery,2,Not as described. Poor quality material. Returning it.,Negative,2023-06-23
REV0000781,GM04596,TXN0053302,North America,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2022-10-26
REV0000782,GM02073,TXN0024114,Europe,Food & Grocery,1,Very disappointed. The product broke after one week.,Negative,2022-03-17
REV0000783,GM01815,TXN0021093,Central Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-02-25
REV0000784,GM00230,TXN0002868,North America,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2023-10-29
REV0000785,GM03844,TXN0044724,MENA,Sports,2,Product stopped working after a few days. Very frustrating.,Negative,2023-10-06
REV0000786,GM00700,TXN0008342,MENA,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2023-06-18
REV0000787,GM00209,TXN0002559,Central Asia,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-09-02
REV0000788,GM03649,TXN0042638,North America,Sports,5,The product quality is outstanding and durable.,Positive,2024-04-14
REV0000789,GM02980,TXN0034996,Southeast Asia,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2023-12-19
REV0000790,GM00243,TXN0003004,Southeast Asia,Home & Garden,4,The product quality is outstanding and durable.,Positive,2023-10-08
REV0000791,GM04733,TXN0054983,North America,Fashion,1,Delivery was extremely late and packaging was damaged.,Negative,2022-04-08
REV0000792,GM03885,TXN0045303,Southeast Asia,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-26
REV0000793,GM04815,TXN0056037,North America,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2022-05-21
REV0000794,GM01608,TXN0018843,North America,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-01-12
REV0000795,GM02191,TXN0025714,Europe,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2022-03-23
REV0000796,GM01651,TXN0019259,Central Asia,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-01
REV0000797,GM03655,TXN0042700,Central Asia,Home & Garden,5,The product quality is outstanding and durable.,Positive,2024-04-27
REV0000798,GM04781,TXN0055561,Central Asia,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-03-11
REV0000799,GM02555,TXN0029954,Central Asia,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-19
REV0000800,GM01056,TXN0012472,Europe,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-05-05
REV0000801,GM00325,TXN0004029,Southeast Asia,Beauty,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-10
REV0000802,GM03813,TXN0044430,Europe,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2022-04-28
REV0000803,GM03894,TXN0045388,MENA,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-07
REV0000804,GM03306,TXN0038610,Europe,Fashion,1,Not as described. Poor quality material. Returning it.,Negative,2023-05-20
REV0000805,GM02923,TXN0034253,North America,Home & Garden,4,Super happy with my purchase. Fits perfectly.,Positive,2023-06-15
REV0000806,GM01538,TXN0018049,North America,Home & Garden,1,Delivery was extremely late and packaging was damaged.,Negative,2023-03-10
REV0000807,GM01931,TXN0022365,North America,Home & Garden,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-02-28
REV0000808,GM03120,TXN0036639,Europe,Electronics,5,Great value for money. Highly recommend to everyone.,Positive,2024-03-23
REV0000809,GM00226,TXN0002781,Europe,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2022-01-08
REV0000810,GM04125,TXN0048037,North America,Home & Garden,3,Average quality. Okay for the price.,Neutral,2022-01-12
REV0000811,GM00372,TXN0004640,Central Asia,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-09-13
REV0000812,GM02550,TXN0029925,Central Asia,Home & Garden,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-19
REV0000813,GM04422,TXN0051392,Southeast Asia,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-01-06
REV0000814,GM03720,TXN0043538,Europe,Beauty,4,The product quality is outstanding and durable.,Positive,2023-09-04
REV0000815,GM02059,TXN0023962,North America,Food & Grocery,2,Very disappointed. The product broke after one week.,Negative,2023-09-27
REV0000816,GM01891,TXN0021891,Central Asia,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-02-19
REV0000817,GM00605,TXN0007134,Europe,Sports,4,The product quality is outstanding and durable.,Positive,2023-07-10
REV0000818,GM01144,TXN0013450,North America,Electronics,1,Delivery was extremely late and packaging was damaged.,Negative,2024-03-23
REV0000819,GM03246,TXN0037970,Europe,Electronics,5,The product quality is outstanding and durable.,Positive,2022-08-10
REV0000820,GM01730,TXN0020077,North America,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-06-01
REV0000821,GM00319,TXN0003919,Europe,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-04-25
REV0000822,GM02274,TXN0026693,North America,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-08-14
REV0000823,GM04668,TXN0054230,North America,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-02-10
REV0000824,GM02959,TXN0034746,Europe,Electronics,5,The product quality is outstanding and durable.,Positive,2022-09-26
REV0000825,GM03531,TXN0041216,Europe,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2023-06-24
REV0000826,GM03020,TXN0035483,North America,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2023-11-27
REV0000827,GM02414,TXN0028373,Central Asia,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2022-06-27
REV0000828,GM00331,TXN0004098,Europe,Food & Grocery,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-01
REV0000829,GM01681,TXN0019499,Europe,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2023-04-18
REV0000830,GM02889,TXN0033803,North America,Sports,4,The product quality is outstanding and durable.,Positive,2023-10-27
REV0000831,GM03376,TXN0039477,North America,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2022-05-10
REV0000832,GM02972,TXN0034872,Europe,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-06-17
REV0000833,GM00768,TXN0009171,Southeast Asia,Electronics,3,Works fine. Packaging could be improved.,Neutral,2022-11-23
REV0000834,GM00735,TXN0008774,Europe,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-25
REV0000835,GM03984,TXN0046425,Europe,Fashion,3,"Not bad, not great. Expected better for the price.",Neutral,2022-08-05
REV0000836,GM04289,TXN0049899,Europe,Food & Grocery,2,Would not recommend. Waste of money.,Negative,2024-04-29
REV0000837,GM03188,TXN0037333,Europe,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-07-24
REV0000838,GM02788,TXN0032524,Europe,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-05-05
REV0000839,GM03273,TXN0038230,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2022-12-26
REV0000840,GM03543,TXN0041394,Europe,Food & Grocery,2,Delivery was extremely late and packaging was damaged.,Negative,2023-04-10
REV0000841,GM00402,TXN0004949,Southeast Asia,Electronics,2,Delivery was extremely late and packaging was damaged.,Negative,2023-08-01
REV0000842,GM03484,TXN0040695,Southeast Asia,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2024-02-14
REV0000843,GM03528,TXN0041192,North America,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-02
REV0000844,GM03651,TXN0042657,North America,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-08-07
REV0000845,GM02371,TXN0027828,North America,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-11-15
REV0000846,GM03349,TXN0039127,Europe,Sports,2,Would not recommend. Waste of money.,Negative,2023-11-18
REV0000847,GM02899,TXN0033921,MENA,Fashion,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-07-17
REV0000848,GM04819,TXN0056086,Southeast Asia,Beauty,2,Would not recommend. Waste of money.,Negative,2022-09-11
REV0000849,GM03847,TXN0044802,Southeast Asia,Fashion,2,Delivery was extremely late and packaging was damaged.,Negative,2022-08-27
REV0000850,GM03828,TXN0044551,MENA,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2022-09-15
REV0000851,GM00720,TXN0008579,North America,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-01-31
REV0000852,GM02009,TXN0023401,Central Asia,Fashion,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-12-21
REV0000853,GM04990,TXN0058162,North America,Beauty,4,The product quality is outstanding and durable.,Positive,2024-02-27
REV0000854,GM04846,TXN0056420,MENA,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2023-10-01
REV0000855,GM00196,TXN0002360,Europe,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2022-08-31
REV0000856,GM03746,TXN0043816,Europe,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-17
REV0000857,GM00806,TXN0009599,North America,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2022-09-11
REV0000858,GM04684,TXN0054407,Europe,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2024-02-27
REV0000859,GM02936,TXN0034431,Europe,Food & Grocery,5,Great value for money. Highly recommend to everyone.,Positive,2024-06-18
